,HOTA,DetA,AssA,DetRe,DetPr,AssRe,AssPr,LocA,OWTA,HOTA(0),LocA(0),HOTALocA(0),MOTA,MOTP,MODA,CLR_Re,CLR_Pr,MTR,PTR,MLR,CLR_TP,CLR_FN,CLR_FP,IDSW,MT,PT,ML,Frag,sMOTA,IDF1,IDR,IDP,IDTP,IDFN,IDFP,Dets,GT_Dets,IDs,GT_IDs
Clustered,47.323,60.486,37.229,65.629,77.055,40.475,73.691,81.938,49.404,62.06,77.037,47.809,72.957,79.665,73.724,79.448,93.28,55.937,34.628,9.4357,901423.0,233191.0,64939.0,8700.0,1239.0,767.0,209.0,11539.0,56.802,54.668,50.614,59.427,574279.0,560335.0,392083.0,966362.0,1134614.0,8039.0,2215.0
Original,50.508,60.66,42.272,65.802,77.108,45.549,77.113,81.956,52.718,66.239,77.124,51.086,72.965,79.668,73.666,79.502,93.161,56.253,34.266,9.4808,902039.0,232575.0,66215.0,7957.0,1246.0,759.0,210.0,11363.0,56.8,59.694,55.317,64.822,627639.0,506975.0,340615.0,968254.0,1134614.0,7566.0,2215.0
Diff,-3.1850000000000023,-0.1739999999999995,-5.042999999999999,-0.17300000000000182,-0.05299999999999727,-5.073999999999998,-3.421999999999997,-0.018000000000000682,-3.314,-4.179000000000002,-0.08699999999998909,-3.277000000000001,-0.008000000000009777,-0.0030000000000001137,0.058000000000006935,-0.054000000000002046,0.11899999999999977,-0.3160000000000025,0.3620000000000019,-0.045099999999999696,-616.0,616.0,-1276.0,743.0,-7.0,8.0,-1.0,176.0,0.0020000000000024443,-5.026000000000003,-4.703000000000003,-5.395000000000003,-53360.0,53360.0,51468.0,-1892.0,0.0,473.0,0.0
