,HOTA,DetA,AssA,DetRe,DetPr,AssRe,AssPr,LocA,OWTA,HOTA(0),LocA(0),HOTALocA(0),MOTA,MOTP,MODA,CLR_Re,CLR_Pr,MTR,PTR,MLR,CLR_TP,CLR_FN,CLR_FP,IDSW,MT,PT,ML,Frag,sMOTA,IDF1,IDR,IDP,IDTP,IDFN,IDFP,Dets,GT_Dets,IDs,GT_IDs
Clustered,49.137,60.766,39.939,65.854,77.223,42.97,76.393,81.986,51.262,64.287,77.204,49.632,73.089,79.657,73.777,79.528,93.256,56.253,34.221,9.526,902331.0,232283.0,65250.0,7800.0,1246.0,758.0,211.0,11352.0,56.911,57.375,53.151,62.327,603062.0,531552.0,364519.0,967581.0,1134614.0,7925.0,2215.0
Original,49.528,60.828,40.535,65.918,77.215,43.688,76.615,81.967,51.67,64.79,77.201,50.018,73.231,79.668,73.861,79.615,93.259,56.433,34.086,9.4808,903327.0,231287.0,65294.0,7147.0,1250.0,755.0,210.0,11161.0,57.043,58.199,53.942,63.186,612030.0,522584.0,356591.0,968621.0,1134614.0,7969.0,2215.0
Diff,-0.39099999999999824,-0.06200000000000472,-0.5959999999999965,-0.06400000000000716,0.007999999999995566,-0.7180000000000035,-0.2219999999999942,0.019000000000005457,-0.40800000000000125,-0.5030000000000001,0.0030000000000001137,-0.3860000000000028,-0.1419999999999959,-0.01100000000000989,-0.08400000000000318,-0.08699999999998909,-0.0030000000000001137,-0.17999999999999972,0.134999999999998,0.04519999999999946,-996.0,996.0,-44.0,653.0,-4.0,3.0,1.0,191.0,-0.1319999999999979,-0.8239999999999981,-0.7909999999999968,-0.8590000000000018,-8968.0,8968.0,7928.0,-1040.0,0.0,-44.0,0.0
