,HOTA,DetA,AssA,DetRe,DetPr,AssRe,AssPr,LocA,OWTA,HOTA(0),LocA(0),HOTALocA(0),MOTA,MOTP,MODA,CLR_Re,CLR_Pr,MTR,PTR,MLR,CLR_TP,CLR_FN,CLR_FP,IDSW,MT,PT,ML,Frag,sMOTA,IDF1,IDR,IDP,IDTP,IDFN,IDFP,Dets,GT_Dets,IDs,GT_IDs
Clustered,47.636,59.949,38.055,64.76,77.503,40.85,77.113,82.064,49.619,62.164,77.337,48.076,71.918,79.763,72.769,78.164,93.544,53.093,36.975,9.9323,886861.0,247753.0,61212.0,9652.0,1176.0,819.0,220.0,14400.0,56.1,55.174,50.638,60.602,574548.0,560066.0,373525.0,948073.0,1134614.0,10038.0,2215.0
Original,49.528,60.828,40.535,65.918,77.215,43.688,76.615,81.967,51.67,64.79,77.201,50.018,73.231,79.668,73.861,79.615,93.259,56.433,34.086,9.4808,903327.0,231287.0,65294.0,7147.0,1250.0,755.0,210.0,11161.0,57.043,58.199,53.942,63.186,612030.0,522584.0,356591.0,968621.0,1134614.0,7969.0,2215.0
Diff,-1.891999999999996,-0.8790000000000049,-2.479999999999997,-1.1580000000000013,0.2879999999999967,-2.838000000000001,0.49800000000000466,0.0969999999999942,-2.051000000000002,-2.6260000000000048,0.1360000000000099,-1.9420000000000002,-1.3129999999999882,0.09499999999999886,-1.0919999999999987,-1.4509999999999934,0.2849999999999966,-3.3399999999999963,2.889000000000003,0.45149999999999935,-16466.0,16466.0,-4082.0,2505.0,-74.0,64.0,10.0,3239.0,-0.9429999999999978,-3.0249999999999986,-3.304000000000002,-2.584000000000003,-37482.0,37482.0,16934.0,-20548.0,0.0,2069.0,0.0
