,HOTA,DetA,AssA,DetRe,DetPr,AssRe,AssPr,LocA,OWTA,HOTA(0),LocA(0),HOTALocA(0),MOTA,MOTP,MODA,CLR_Re,CLR_Pr,MTR,PTR,MLR,CLR_TP,CLR_FN,CLR_FP,IDSW,MT,PT,ML,Frag,sMOTA,IDF1,IDR,IDP,IDTP,IDFN,IDFP,Dets,GT_Dets,IDs,GT_IDs
Clustered,48.967,60.782,39.653,65.885,77.197,42.826,75.969,81.975,51.091,64.102,77.178,49.473,73.224,79.677,73.881,79.614,93.283,56.388,34.086,9.526,903314.0,231300.0,65045.0,7461.0,1249.0,755.0,211.0,11231.0,57.044,57.246,53.052,62.16,601930.0,532684.0,366429.0,968359.0,1134614.0,8009.0,2215.0
Original,49.528,60.828,40.535,65.918,77.215,43.688,76.615,81.967,51.67,64.79,77.201,50.018,73.231,79.668,73.861,79.615,93.259,56.433,34.086,9.4808,903327.0,231287.0,65294.0,7147.0,1250.0,755.0,210.0,11161.0,57.043,58.199,53.942,63.186,612030.0,522584.0,356591.0,968621.0,1134614.0,7969.0,2215.0
Diff,-0.5609999999999999,-0.04600000000000648,-0.8819999999999979,-0.03300000000000125,-0.018000000000000682,-0.8620000000000019,-0.6460000000000008,0.007999999999995566,-0.5790000000000006,-0.6880000000000024,-0.022999999999996135,-0.5450000000000017,-0.006999999999990791,0.009000000000000341,0.01999999999999602,-0.000999999999990564,0.02400000000000091,-0.045000000000001705,0.0,0.04519999999999946,-13.0,13.0,-249.0,314.0,-1.0,0.0,1.0,70.0,0.0009999999999976694,-0.9529999999999959,-0.8900000000000006,-1.0260000000000034,-10100.0,10100.0,9838.0,-262.0,0.0,40.0,0.0
