,HOTA,DetA,AssA,DetRe,DetPr,AssRe,AssPr,LocA,OWTA,HOTA(0),LocA(0),HOTALocA(0),MOTA,MOTP,MODA,CLR_Re,CLR_Pr,MTR,PTR,MLR,CLR_TP,CLR_FN,CLR_FP,IDSW,MT,PT,ML,Frag,sMOTA,IDF1,IDR,IDP,IDTP,IDFN,IDFP,Dets,GT_Dets,IDs,GT_IDs
Clustered,47.306,60.355,37.289,65.49,77.038,40.425,74.446,81.933,49.39,62.064,77.007,47.794,72.785,79.663,73.626,79.318,93.304,55.35,35.034,9.6163,899954.0,234660.0,64583.0,9545.0,1226.0,776.0,213.0,11935.0,56.654,54.366,50.291,59.159,570607.0,564007.0,393930.0,964537.0,1134614.0,8280.0,2215.0
Original,49.528,60.828,40.535,65.918,77.215,43.688,76.615,81.967,51.67,64.79,77.201,50.018,73.231,79.668,73.861,79.615,93.259,56.433,34.086,9.4808,903327.0,231287.0,65294.0,7147.0,1250.0,755.0,210.0,11161.0,57.043,58.199,53.942,63.186,612030.0,522584.0,356591.0,968621.0,1134614.0,7969.0,2215.0
Diff,-2.2220000000000013,-0.4730000000000061,-3.245999999999995,-0.4280000000000115,-0.1770000000000067,-3.2630000000000052,-2.168999999999997,-0.033999999999991815,-2.280000000000001,-2.726000000000006,-0.1939999999999884,-2.2240000000000038,-0.44599999999999795,-0.005000000000009663,-0.23499999999999943,-0.29699999999999704,0.045000000000001705,-1.0829999999999984,0.9480000000000004,0.1355000000000004,-3373.0,3373.0,-711.0,2398.0,-24.0,21.0,3.0,774.0,-0.3889999999999958,-3.8329999999999984,-3.6510000000000034,-4.027000000000001,-41423.0,41423.0,37339.0,-4084.0,0.0,311.0,0.0
