,HOTA,DetA,AssA,DetRe,DetPr,AssRe,AssPr,LocA,OWTA,HOTA(0),LocA(0),HOTALocA(0),MOTA,MOTP,MODA,CLR_Re,CLR_Pr,MTR,PTR,MLR,CLR_TP,CLR_FN,CLR_FP,IDSW,MT,PT,ML,Frag,sMOTA,IDF1,IDR,IDP,IDTP,IDFN,IDFP,Dets,GT_Dets,IDs,GT_IDs
Clustered,49.037,60.819,39.741,65.912,77.221,42.918,76.122,81.979,51.159,64.178,77.2,49.545,73.239,79.677,73.891,79.623,93.284,56.433,34.041,9.526,903412.0,231202.0,65037.0,7399.0,1250.0,754.0,211.0,11218.0,57.057,57.35,53.151,62.27,603055.0,531559.0,365394.0,968449.0,1134614.0,8023.0,2215.0
Original,49.528,60.828,40.535,65.918,77.215,43.688,76.615,81.967,51.67,64.79,77.201,50.018,73.231,79.668,73.861,79.615,93.259,56.433,34.086,9.4808,903327.0,231287.0,65294.0,7147.0,1250.0,755.0,210.0,11161.0,57.043,58.199,53.942,63.186,612030.0,522584.0,356591.0,968621.0,1134614.0,7969.0,2215.0
Diff,-0.49099999999999966,-0.009000000000000341,-0.7939999999999969,-0.006000000000000227,0.006000000000000227,-0.7700000000000031,-0.492999999999995,0.012000000000000455,-0.5110000000000028,-0.612000000000009,-0.000999999999990564,-0.472999999999999,0.008000000000009777,0.009000000000000341,0.030000000000001137,0.008000000000009777,0.025000000000005684,0.0,-0.045000000000001705,0.04519999999999946,85.0,-85.0,-257.0,252.0,0.0,-1.0,1.0,57.0,0.014000000000002899,-0.8489999999999966,-0.7909999999999968,-0.9159999999999968,-8975.0,8975.0,8803.0,-172.0,0.0,54.0,0.0
