,HOTA,DetA,AssA,DetRe,DetPr,AssRe,AssPr,LocA,OWTA,HOTA(0),LocA(0),HOTALocA(0),MOTA,MOTP,MODA,CLR_Re,CLR_Pr,MTR,PTR,MLR,CLR_TP,CLR_FN,CLR_FP,IDSW,MT,PT,ML,Frag,sMOTA,IDF1,IDR,IDP,IDTP,IDFN,IDFP,Dets,GT_Dets,IDs,GT_IDs
Clustered,48.733,60.73,39.318,65.821,77.196,42.497,75.914,81.966,50.847,63.732,77.169,49.182,73.146,79.682,73.834,79.549,93.297,56.208,34.312,9.4808,902578.0,232036.0,64844.0,7807.0,1245.0,760.0,210.0,11460.0,56.984,56.742,52.561,61.645,596364.0,538250.0,371058.0,967422.0,1134614.0,8196.0,2215.0
Original,49.528,60.828,40.535,65.918,77.215,43.688,76.615,81.967,51.67,64.79,77.201,50.018,73.231,79.668,73.861,79.615,93.259,56.433,34.086,9.4808,903327.0,231287.0,65294.0,7147.0,1250.0,755.0,210.0,11161.0,57.043,58.199,53.942,63.186,612030.0,522584.0,356591.0,968621.0,1134614.0,7969.0,2215.0
Diff,-0.7950000000000017,-0.09800000000000608,-1.2169999999999987,-0.09700000000000841,-0.019000000000005457,-1.1910000000000025,-0.7009999999999934,-0.0010000000000047748,-0.8230000000000004,-1.058000000000007,-0.031999999999996476,-0.8359999999999985,-0.08499999999999375,0.013999999999995794,-0.027000000000001023,-0.06599999999998829,0.0379999999999967,-0.22500000000000142,0.2259999999999991,0.0,-749.0,749.0,-450.0,660.0,-5.0,5.0,0.0,299.0,-0.0589999999999975,-1.4570000000000007,-1.3810000000000002,-1.5409999999999968,-15666.0,15666.0,14467.0,-1199.0,0.0,227.0,0.0
