,HOTA,DetA,AssA,DetRe,DetPr,AssRe,AssPr,LocA,OWTA,HOTA(0),LocA(0),HOTALocA(0),MOTA,MOTP,MODA,CLR_Re,CLR_Pr,MTR,PTR,MLR,CLR_TP,CLR_FN,CLR_FP,IDSW,MT,PT,ML,Frag,sMOTA,IDF1,IDR,IDP,IDTP,IDFN,IDFP,Dets,GT_Dets,IDs,GT_IDs
Clustered,47.711,59.955,38.17,64.759,77.516,40.93,77.242,82.067,49.693,62.234,77.35,48.138,71.916,79.758,72.766,78.154,93.55,53.002,37.065,9.9323,886749.0,247865.0,61140.0,9642.0,1174.0,821.0,220.0,14435.0,56.096,55.301,50.75,60.748,575819.0,558795.0,372070.0,947889.0,1134614.0,10067.0,2215.0
Original,49.528,60.828,40.535,65.918,77.215,43.688,76.615,81.967,51.67,64.79,77.201,50.018,73.231,79.668,73.861,79.615,93.259,56.433,34.086,9.4808,903327.0,231287.0,65294.0,7147.0,1250.0,755.0,210.0,11161.0,57.043,58.199,53.942,63.186,612030.0,522584.0,356591.0,968621.0,1134614.0,7969.0,2215.0
Diff,-1.8170000000000002,-0.8730000000000047,-2.364999999999995,-1.159000000000006,0.30100000000000193,-2.7580000000000027,0.6270000000000095,0.09999999999999432,-1.9770000000000039,-2.5560000000000045,0.1490000000000009,-1.8800000000000026,-1.3149999999999977,0.0899999999999892,-1.0949999999999989,-1.4609999999999985,0.2909999999999968,-3.4309999999999974,2.978999999999999,0.45149999999999935,-16578.0,16578.0,-4154.0,2495.0,-76.0,66.0,10.0,3274.0,-0.9470000000000027,-2.897999999999996,-3.192,-2.4380000000000024,-36211.0,36211.0,15479.0,-20732.0,0.0,2098.0,0.0
