,HOTA,DetA,AssA,DetRe,DetPr,AssRe,AssPr,LocA,OWTA,HOTA(0),LocA(0),HOTALocA(0),MOTA,MOTP,MODA,CLR_Re,CLR_Pr,MTR,PTR,MLR,CLR_TP,CLR_FN,CLR_FP,IDSW,MT,PT,ML,Frag,sMOTA,IDF1,IDR,IDP,IDTP,IDFN,IDFP,Dets,GT_Dets,IDs,GT_IDs
Clustered,47.586,59.934,37.983,64.772,77.466,40.751,76.946,82.066,49.576,62.102,77.317,48.016,71.828,79.761,72.749,78.181,93.504,53.183,36.93,9.8871,887052.0,247562.0,61630.0,10448.0,1178.0,818.0,219.0,14494.0,56.005,55.014,50.507,60.405,573054.0,561560.0,375628.0,948682.0,1134614.0,9834.0,2215.0
Original,49.528,60.828,40.535,65.918,77.215,43.688,76.615,81.967,51.67,64.79,77.201,50.018,73.231,79.668,73.861,79.615,93.259,56.433,34.086,9.4808,903327.0,231287.0,65294.0,7147.0,1250.0,755.0,210.0,11161.0,57.043,58.199,53.942,63.186,612030.0,522584.0,356591.0,968621.0,1134614.0,7969.0,2215.0
Diff,-1.9420000000000002,-0.8940000000000055,-2.5519999999999996,-1.1460000000000008,0.25099999999999056,-2.9370000000000047,0.33100000000000307,0.09900000000000375,-2.094000000000001,-2.6880000000000095,0.11599999999999966,-2.0020000000000024,-1.4029999999999916,0.09299999999998931,-1.112000000000009,-1.4339999999999975,0.24500000000000455,-3.25,2.844000000000001,0.4062999999999999,-16275.0,16275.0,-3664.0,3301.0,-72.0,63.0,9.0,3333.0,-1.0379999999999967,-3.184999999999995,-3.4350000000000023,-2.780999999999999,-38976.0,38976.0,19037.0,-19939.0,0.0,1865.0,0.0
