,HOTA,DetA,AssA,DetRe,DetPr,AssRe,AssPr,LocA,OWTA,HOTA(0),LocA(0),HOTALocA(0),MOTA,MOTP,MODA,CLR_Re,CLR_Pr,MTR,PTR,MLR,CLR_TP,CLR_FN,CLR_FP,IDSW,MT,PT,ML,Frag,sMOTA,IDF1,IDR,IDP,IDTP,IDFN,IDFP,Dets,GT_Dets,IDs,GT_IDs
Clustered,46.903,60.362,36.653,65.496,77.045,39.958,73.622,81.941,48.969,61.558,77.011,47.406,72.806,79.675,73.637,79.324,93.31,55.485,34.944,9.5711,900020.0,234594.0,64526.0,9429.0,1229.0,774.0,212.0,11983.0,56.683,54.075,50.022,58.842,567556.0,567058.0,396990.0,964546.0,1134614.0,8259.0,2215.0
Original,49.528,60.828,40.535,65.918,77.215,43.688,76.615,81.967,51.67,64.79,77.201,50.018,73.231,79.668,73.861,79.615,93.259,56.433,34.086,9.4808,903327.0,231287.0,65294.0,7147.0,1250.0,755.0,210.0,11161.0,57.043,58.199,53.942,63.186,612030.0,522584.0,356591.0,968621.0,1134614.0,7969.0,2215.0
Diff,-2.625,-0.4660000000000011,-3.881999999999998,-0.42200000000001125,-0.1700000000000017,-3.730000000000004,-2.992999999999995,-0.02599999999999625,-2.7010000000000005,-3.2320000000000064,-0.18999999999999773,-2.612000000000002,-0.42499999999999716,0.006999999999990791,-0.22400000000000375,-0.2909999999999968,0.05100000000000193,-0.9480000000000004,0.8580000000000041,0.09029999999999916,-3307.0,3307.0,-768.0,2282.0,-21.0,19.0,2.0,822.0,-0.35999999999999943,-4.123999999999995,-3.9200000000000017,-4.344000000000001,-44474.0,44474.0,40399.0,-4075.0,0.0,290.0,0.0
