,HOTA,DetA,AssA,DetRe,DetPr,AssRe,AssPr,LocA,OWTA,HOTA(0),LocA(0),HOTALocA(0),MOTA,MOTP,MODA,CLR_Re,CLR_Pr,MTR,PTR,MLR,CLR_TP,CLR_FN,CLR_FP,IDSW,MT,PT,ML,Frag,sMOTA,IDF1,IDR,IDP,IDTP,IDFN,IDFP,Dets,GT_Dets,IDs,GT_IDs
Clustered,46.247,60.337,35.649,65.49,77.011,38.88,72.961,81.936,48.29,60.762,76.987,46.779,72.795,79.667,73.655,79.347,93.306,55.621,34.808,9.5711,900287.0,234327.0,64588.0,9754.0,1232.0,771.0,212.0,11853.0,56.661,53.084,49.113,57.753,557248.0,577366.0,407627.0,964875.0,1134614.0,8201.0,2215.0
Original,50.508,60.66,42.272,65.802,77.108,45.549,77.113,81.956,52.718,66.239,77.124,51.086,72.965,79.668,73.666,79.502,93.161,56.253,34.266,9.4808,902039.0,232575.0,66215.0,7957.0,1246.0,759.0,210.0,11363.0,56.8,59.694,55.317,64.822,627639.0,506975.0,340615.0,968254.0,1134614.0,7566.0,2215.0
Diff,-4.261000000000003,-0.3229999999999933,-6.6229999999999976,-0.3120000000000118,-0.09700000000000841,-6.668999999999997,-4.152000000000001,-0.01999999999999602,-4.428000000000004,-5.477000000000004,-0.13700000000000045,-4.306999999999995,-0.1700000000000017,-0.0010000000000047748,-0.01099999999999568,-0.15500000000000114,0.14499999999999602,-0.6319999999999979,0.5420000000000016,0.09029999999999916,-1752.0,1752.0,-1627.0,1797.0,-14.0,12.0,2.0,490.0,-0.1389999999999958,-6.609999999999999,-6.204000000000001,-7.069000000000003,-70391.0,70391.0,67012.0,-3379.0,0.0,635.0,0.0
