,HOTA,DetA,AssA,DetRe,DetPr,AssRe,AssPr,LocA,OWTA,HOTA(0),LocA(0),HOTALocA(0),MOTA,MOTP,MODA,CLR_Re,CLR_Pr,MTR,PTR,MLR,CLR_TP,CLR_FN,CLR_FP,IDSW,MT,PT,ML,Frag,sMOTA,IDF1,IDR,IDP,IDTP,IDFN,IDFP,Dets,GT_Dets,IDs,GT_IDs
Clustered,46.467,60.264,36.044,65.418,76.985,39.183,73.276,81.921,48.528,61.003,76.953,46.944,72.712,79.67,73.62,79.297,93.319,55.485,34.898,9.6163,899713.0,234901.0,64414.0,10293.0,1229.0,773.0,213.0,11985.0,56.591,52.981,49.0,57.665,555965.0,578649.0,408162.0,964127.0,1134614.0,8358.0,2215.0
Original,50.508,60.66,42.272,65.802,77.108,45.549,77.113,81.956,52.718,66.239,77.124,51.086,72.965,79.668,73.666,79.502,93.161,56.253,34.266,9.4808,902039.0,232575.0,66215.0,7957.0,1246.0,759.0,210.0,11363.0,56.8,59.694,55.317,64.822,627639.0,506975.0,340615.0,968254.0,1134614.0,7566.0,2215.0
Diff,-4.041000000000004,-0.3959999999999937,-6.2280000000000015,-0.38400000000000034,-0.12300000000000466,-6.366,-3.8370000000000033,-0.03499999999999659,-4.190000000000005,-5.236000000000004,-0.17099999999999227,-4.141999999999996,-0.2530000000000001,0.001999999999995339,-0.04599999999999227,-0.2049999999999983,0.15800000000000125,-0.7680000000000007,0.632000000000005,0.1355000000000004,-2326.0,2326.0,-1801.0,2336.0,-17.0,14.0,3.0,622.0,-0.20899999999999608,-6.713000000000001,-6.317,-7.157000000000004,-71674.0,71674.0,67547.0,-4127.0,0.0,792.0,0.0
